Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
20-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"67,06,27,404"
21-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"63,39,93,200"
22-03-2025,25-Mar,Full Month,Air Conditioner,0,614591.28,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",2,21121880,"68,59,94,993"
23-03-2025,25-Mar,Full Month,Air Conditioner,0,614591.28,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",2,21121880,"96,73,56,182"
24-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"1,25,83,18,820"
25-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"61,05,37,309"
26-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"58,71,14,516"
27-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"58,79,90,304"
28-03-2025,25-Mar,Full Month,Air Conditioner,0,0,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",0,21121880,"1,67,76,49,382"
29-03-2025,25-Mar,Full Month,Air Conditioner,0,614591.28,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",2,21121880,"69,97,70,816"
30-03-2025,25-Mar,Full Month,Air Conditioner,0,614591.28,0,165032.68,163.4,61004.08,5915.28,7381.89,130589.92,130589.92," 1,362 "," 27,72,913 "," 7,39,410 "," 2,10,911 "," 21,32,080 ",2,21121880,"88,25,08,647"
01-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"1,15,56,64,662"
02-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"52,89,29,165"
03-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"53,94,64,616"
04-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"56,88,92,876"
05-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,"74,74,59,924"
06-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,"66,24,27,454"
07-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"83,66,15,717"
08-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"1,14,23,37,749"
09-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"69,11,71,999"
10-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,"81,19,43,179"
11-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
12-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
13-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
14-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
15-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
16-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
17-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
18-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
19-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
20-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
21-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
22-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
23-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
24-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
25-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
26-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
27-04-2025,25-Apr,Full Month,Air Conditioner,0,910885.43,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",2,21121880,
28-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
29-04-2025,25-Apr,Full Month,Air Conditioner,0,0,0,522875.82,46984.98,42219.52,48122.98,6614.93,207805.39,207805.39," 3,91,542 "," 19,19,069 "," 60,15,373 "," 1,88,998 "," 33,92,741 ",0,21121880,
